customer_id,age,gender,membership,tenure,monthly_charge,login_frequency,support_tickets,payment_delays,feature_usage,last_login,churned
ed98109d-8261-4849-a38f-6afa0fd7831c,61,F,Premium,296,172.45,15,7,6,3,34,1
18221c19-25da-4513-a97a-885e9f56b83f,30,M,Premium,700,163.92,12,2,3,7,74,1
2e766776-a4f2-4ca6-893e-9e043775275a,59,M,Basic,77,186.16,15,3,2,3,7,0
191f601f-8d32-4641-90f3-eb8da6cf7704,27,M,Premium,908,128.07,6,9,0,1,68,1
f783e5b0-9d12-4adb-af73-3bbc27ef14cf,49,M,Basic,959,168.91,23,3,1,5,37,0
82593491-2b99-4de2-9534-5bb7d611564b,72,M,Enterprise,812,43.44,7,4,5,4,54,1
ea8ffbf1-1cc3-48fc-9438-f1d71394c38b,80,F,Basic,328,25.18,20,7,1,6,75,0
65065ec0-20ae-4f9f-857b-7cb535dfb6e6,48,M,Premium,968,35.43,23,6,5,4,50,1
e5d163fa-9af4-4f7c-95ab-f5691d38243a,53,M,Basic,554,33.15,11,3,3,6,78,0
64b72fa4-e05d-41e8-959c-509c617a42b2,50,F,Premium,123,20.96,13,10,2,3,72,1
72b25d3d-d8fd-4653-8ade-94c4dce478b1,50,F,Premium,397,66.85,29,7,1,2,41,0
2e9cf74e-c1fa-4691-a7a3-5a0691ac3a72,25,F,Basic,916,45.52,5,7,6,5,47,1
102bc3e3-3f4c-434f-bdfb-842b9be7deba,34,F,Enterprise,609,182.5,11,6,1,6,63,0
e600e108-897d-4925-8152-528d04626efc,77,F,Basic,339,120.02,7,2,0,4,24,1
3ebb6a53-f587-4379-bfa3-b933b92c56f9,47,F,Basic,562,49.44,29,7,0,8,46,0
34c3b4a8-f402-4354-adb2-2001fd06a7bd,25,M,Basic,1023,102.4,12,1,1,5,24,0
72a3ece4-f4fe-498f-8567-2e5bf427d59b,54,M,Enterprise,1071,168.06,1,8,6,10,24,1
4b2210b4-1971-4074-809b-5aa41adbb314,49,M,Premium,187,64.31,1,4,5,2,51,1
6c001128-c72f-40b3-b783-262ef93429c7,27,M,Basic,247,170.66,15,10,3,8,81,0
92019853-9c50-474e-bfe3-465b021b7878,20,F,Premium,41,79.3,24,9,1,4,7,0
9fc057ac-8b6d-4c54-9b10-6d7c1d9e2bec,21,M,Enterprise,609,78.17,20,6,0,7,33,1
8dbf3114-9acd-4434-8856-1b6b301b83d6,72,M,Basic,846,36.05,13,6,2,3,16,1
b52d9557-f412-4aa3-bba8-d4e826ac6b0a,76,F,Enterprise,915,152.46,20,2,2,2,48,1
ff817a1f-eb02-44fc-bfad-4564ec5b7998,42,F,Premium,1032,100.18,19,9,3,2,55,0
167579af-8338-4a53-86ce-88a4e2bb6afe,45,M,Basic,411,98.14,17,5,3,4,83,1
ec1d1126-409c-41ff-901e-c4fcca0dd95e,51,M,Premium,347,187.52,15,6,0,8,39,1
4b15e73e-cefb-4989-9ac5-5b8ca60d04cb,37,M,Enterprise,291,143.18,14,4,4,1,71,1
120921f6-d0cf-4779-b510-d5ea4c353802,50,F,Premium,122,112.41,4,7,5,10,33,1
923bbbeb-9cc1-4d3c-9866-eee091675039,19,M,Enterprise,197,158.36,22,7,1,3,51,1
9d98c083-8dfc-40a9-850c-2748d386cd87,37,F,Enterprise,882,177.82,24,7,6,8,80,1
bf015e1f-9efd-437d-8a0c-6ca321f498c4,73,M,Basic,729,194.01,6,1,5,10,34,0
cea1e678-2c41-4f5d-89c4-c47f9c47b1ba,19,M,Premium,247,98.08,4,0,1,8,59,0
c0c2956e-1ecc-4e2f-a5a3-b0e812a86c43,70,F,Enterprise,1026,74.5,22,10,3,5,12,1
0e576da8-8df5-4478-a9b4-4695876759f3,70,M,Enterprise,58,54.34,7,0,1,8,84,1
ce000545-e78d-4be5-b695-3ac16d4d8ae1,58,M,Basic,525,98.44,10,7,1,8,55,1
5603c455-ae29-4098-9eee-7eee171d0b21,65,F,Premium,370,182.43,16,0,6,8,75,1
0770119f-593c-4c92-a1e2-f260276917f2,71,F,Basic,633,122.5,11,0,0,7,54,0
2ef29522-ad97-46cf-82dd-ca1dd89b015b,43,F,Enterprise,625,26.66,19,9,5,8,30,0
25412ec9-bd51-4dc4-b1b6-d55d76d7c28a,38,M,Premium,68,95.96,29,10,3,8,15,0
8354abf9-f54a-4b16-b65a-ef6e0d98e7ce,45,M,Basic,740,100.7,10,3,3,6,57,1
3a381b71-0910-4b3c-909d-61c205e2927a,61,F,Enterprise,479,125.78,28,10,3,3,38,1
3c91e3ac-e700-48db-941b-209a0c6b1fa7,71,F,Premium,829,192.76,26,2,4,4,37,1
6e0f75e1-3a73-4879-832a-454f4478d6a9,26,M,Basic,206,140.07,6,9,3,2,54,0
9247bdb4-227c-4353-bc24-80890b3362d2,31,M,Basic,1041,74.66,12,4,2,3,23,0
874f74a3-3f38-4ec4-ae15-2b02810de642,22,F,Premium,1061,25.75,4,9,1,2,72,1
15ac771b-34ea-4f5e-a47c-03358db24f73,68,F,Basic,558,198.86,25,8,2,3,89,0
b379d2da-41be-44a1-a990-6296fc7b8b26,77,F,Premium,243,147.15,27,1,0,10,79,0
5430d735-efc3-42f5-9d63-ae39172c01dc,20,M,Basic,238,168.25,21,1,6,4,47,1
a85d1ed7-e19c-4c8f-bf9d-8c0bbd9319a0,66,F,Enterprise,628,147.47,28,1,1,6,43,0
4d12a0ec-1be4-4b0d-b837-8115aed24c88,46,F,Basic,281,172.75,8,7,2,5,65,1
ef0474ad-8020-4bac-8857-0b495cc19add,66,F,Premium,574,87.04,21,10,1,3,68,1
201169fc-869d-4764-bc19-05422c3f8aea,45,F,Premium,497,44.84,29,7,6,9,88,1
4f004a62-9211-4282-9b8e-4485ddbb15f6,67,M,Enterprise,90,99.66,26,8,0,2,44,1
51ea4474-b69c-4575-b13a-953248ca1b32,43,M,Enterprise,366,98.13,30,10,1,10,8,0
9e7aaf19-8ca4-4ef5-9ca2-649ea1aa7853,44,F,Enterprise,1094,195.08,23,8,6,5,41,1
4368f9e4-9091-4de3-9ebd-3d1531af6ab3,75,M,Enterprise,46,168.86,13,7,5,4,70,1
90331df9-19d1-4c7a-b238-581730486457,74,F,Basic,935,145.54,29,4,0,1,69,1
328c6ed0-3a59-418f-b75a-048448b21c9b,52,F,Basic,288,113.68,3,8,4,5,67,1
afe00a9e-7b86-412e-81cd-1b066629edee,74,F,Basic,357,24.22,27,4,5,7,65,1
0b383bc0-fc72-4a7c-8cac-bd6e5484dd16,34,F,Basic,152,171.49,2,10,0,8,39,0
5faa8dba-6658-4b86-95f9-7f51ad5d3084,80,M,Enterprise,40,101.57,19,9,5,9,77,1
168d8a68-db1a-4f15-8e4b-1d5d1dbc4843,68,M,Enterprise,642,71.22,13,8,5,4,14,1
8eb85fe6-90c2-4969-9149-e89f624393d4,41,F,Basic,424,168.11,5,6,6,7,11,1
10a69db9-b9ee-4638-af13-e2687f4a6abe,48,M,Premium,900,179.93,3,5,5,9,52,1
58b9c5cf-741e-4cd1-a763-deafff76cdbb,73,F,Enterprise,1092,160.19,16,10,3,8,89,0
e397ebe5-73ea-4a9d-ac12-f656ab44b5ad,44,M,Basic,1032,151.71,17,2,3,8,17,0
f5aee657-26bf-4af0-a4bb-73cd3788f852,25,M,Premium,1081,175.39,16,0,5,3,72,1
eb30d3ac-a9cb-439c-8890-5673ddf2bbfb,44,M,Basic,273,128.29,12,9,2,1,67,1
b8fc3256-ead7-4912-b0b1-fcbdccda31ec,41,F,Premium,790,74.89,16,0,6,3,19,0
33076383-d52c-49ff-a45b-5ae2eca5370f,75,F,Premium,893,28.76,7,2,6,8,1,1
0111c0f8-bde9-498e-83c4-ca8ee86001fb,20,F,Premium,744,32.16,19,4,4,8,44,0
c277423c-ae06-4c3c-a83c-869604596752,71,M,Basic,1003,170.2,17,10,3,8,86,1
4aa65f73-9a8f-4fda-9ab3-41389b054445,57,F,Premium,696,36.08,8,6,2,9,6,0
4cec8fdd-4a13-478f-bcd1-af68047bb52a,59,M,Basic,937,152.46,23,0,4,5,72,1
dce5e226-bbd2-4189-9346-91bc3dbce76a,57,M,Enterprise,204,54.64,17,3,6,8,65,0
a18903a2-f50d-4e32-9d92-de2d0698011e,52,M,Basic,276,138.49,9,3,1,10,57,1
f17f58fb-930a-4f0d-9370-4c5736a95f96,20,F,Basic,686,92.32,11,6,1,7,4,0
e1114106-ab4a-43f5-a5c1-0899ece5cb6b,23,M,Basic,679,88.76,18,2,2,3,24,1
14ee7bbb-6b37-4cb6-a5d0-b1d3bc32fb1a,78,F,Enterprise,213,47.76,6,0,4,6,24,1
b4400bdd-a1fd-40c7-9554-7e504427f276,24,F,Basic,149,73.64,14,5,2,7,16,1
11a10fe0-06ff-46e4-8d90-79d28f4364a2,55,M,Premium,520,155.38,17,8,3,2,35,1
50122427-1a48-4836-8880-f9ed87c2a3c9,22,F,Basic,981,119.56,14,10,1,1,35,1
f57fbe81-a6c5-4917-90fb-dc050d076dc1,53,M,Premium,237,64.34,19,6,3,2,82,1
a6297443-2a5a-4655-a3e1-67858e645f65,28,M,Enterprise,321,87.19,14,8,3,1,1,0
3a94e9d9-0421-480c-9ea0-36629a6250c4,28,M,Basic,622,137.55,30,7,2,10,33,0
4cf01032-9b83-4cb4-aa84-a3e308fa3db8,71,M,Enterprise,808,199.86,27,8,2,1,21,0
c148ecad-5c69-49a4-8ac0-a10f5d0d100a,43,M,Basic,173,74.11,24,8,2,7,27,0
1feb0796-8be6-412a-9eae-251ae74e4a86,78,F,Enterprise,681,179.11,9,7,2,4,85,0
0f2c0c76-b88c-41d2-97ff-65813ae0da8c,79,F,Basic,729,57.91,30,2,5,1,78,1
2a93414e-e7a6-452b-af14-4b6bfaacee4e,44,F,Premium,49,141.09,18,1,6,2,69,1
f9fa723d-0cf8-483a-93fa-74c0614e806d,40,F,Enterprise,941,141.0,12,6,1,1,16,0
efea1c42-4da0-417c-883e-c359651018fc,32,M,Premium,425,100.02,22,5,1,2,79,0
176bcd99-1a61-43e2-8960-45e128040aef,49,F,Basic,482,62.17,9,7,5,10,27,1
1f860274-7303-4bac-9de5-7be3f6d4ceac,35,F,Basic,841,39.97,18,3,5,10,87,1
84a21a49-1685-4570-8983-cb9e5a2a834b,26,M,Basic,389,31.76,9,9,6,4,67,1
0e919a75-6fef-46d2-b385-3be4544d35ad,61,M,Enterprise,591,54.53,22,8,4,5,88,1
a9de5887-1104-4057-963e-6bd05efcfd05,45,M,Premium,959,20.35,14,6,2,2,88,1
5a8a74ac-ccf8-4cd1-8ba0-b8661f007548,66,M,Enterprise,1044,85.06,8,0,2,7,69,1
751d8af7-8d12-4ba7-b422-18e8cb612cb5,39,M,Enterprise,40,90.53,26,0,5,4,89,1
dadb6ddd-3d26-4f47-a255-321f447f616b,30,M,Premium,182,185.06,10,1,5,2,4,1
79520309-82fb-4219-80ea-bdc52fd463a8,58,F,Premium,79,126.66,8,1,3,4,44,0
e53f15d0-b0fc-488d-a8ab-29adfbf6964a,33,M,Enterprise,713,113.54,20,7,6,2,81,1
d350757b-bb7d-4f39-b195-dfb61e2cf902,21,M,Premium,285,35.4,11,1,6,3,8,0
ad176060-c57d-4f4d-b4f2-903cf0960081,57,F,Basic,935,29.86,4,10,0,9,7,0
fbb766ab-f20a-4aa9-a306-5cdbb81fb736,57,F,Basic,811,92.3,28,9,6,10,2,1
641558fb-04fb-44ae-9d37-e126d056e1a9,74,M,Premium,980,163.13,21,10,6,1,59,1
0ad23257-ea09-4234-bbaf-e81b5423c7f6,18,M,Enterprise,424,39.44,26,3,4,3,82,1
9b0b7f48-690f-4ebd-a1e0-9b006356aa80,64,F,Basic,757,95.78,8,2,6,1,8,1
0ed192b5-4128-4f86-8cd1-b841ca6664ef,59,F,Premium,922,112.36,19,8,6,3,19,1
d6b76c91-1a49-4692-9a53-d594b2d02cc9,80,M,Enterprise,732,72.39,19,10,5,3,8,1
d18fbf35-fb01-4ca2-909b-025d39374d96,30,M,Enterprise,141,95.97,30,3,6,2,44,1
97494552-eb3e-44d6-8c4a-bb1869dda12d,80,F,Enterprise,1004,145.06,23,5,6,10,73,0
3189d25c-71b8-4069-ab08-76eda8458636,28,M,Premium,643,95.37,29,0,3,4,1,0
8e8e63b8-7ec1-4154-84fb-899ed1328e94,31,M,Premium,501,103.98,24,5,6,7,27,1
34839c0e-dfab-4eeb-8991-ba4b1300eb58,22,F,Basic,43,85.31,18,1,1,5,57,1
73beaf51-4ed1-4341-b461-b43d49b4b3df,19,M,Basic,767,27.9,10,2,1,5,23,0
6e57ed5e-4c85-49bf-8465-c711b7fe6b12,19,M,Premium,533,52.14,30,1,0,3,49,0
fa43b6df-0008-4b6c-80ee-2e0742fbffe5,31,F,Premium,257,80.91,8,5,6,6,85,1
bcc1253c-a74d-4f2d-b56e-572ff65a084d,22,M,Basic,918,178.11,29,2,6,4,25,1
84236101-b591-443a-b0dd-0091c828a9cf,45,M,Basic,796,77.23,25,9,4,4,69,1
43b8ee82-4b58-4324-9005-199c8353ac19,21,F,Basic,334,78.98,28,8,4,8,27,0
9dd6c58e-9caa-4505-b00a-22b97f32a44a,57,M,Basic,993,162.38,17,6,6,9,48,1
5ffc0e07-5750-44ac-90ff-e0061a922b72,63,F,Enterprise,980,52.22,23,7,5,8,61,1
ea4b2027-ff83-4a8d-8cec-a9d770fa8db2,68,M,Basic,851,134.86,8,3,3,4,51,1
93b6b414-f4d5-498d-bc36-f8ab310b223f,54,M,Premium,900,179.97,9,8,0,3,11,0
3cf034e6-7f62-4979-8895-1c4cab26b380,55,M,Premium,1092,83.28,17,9,2,7,58,1
fce9f845-9888-4564-b079-12d05a3d0431,49,F,Premium,867,86.15,13,0,1,8,30,0
8b95f333-e559-4dee-8e03-8854b2276bd7,23,F,Enterprise,185,84.64,17,8,5,2,36,0
e8b6d153-695f-4c5b-aed6-94e4a727dd98,41,M,Enterprise,231,41.35,7,5,1,6,33,1
f9f22afe-2c1d-4001-8c4c-1ad5b0dbc0e2,56,M,Enterprise,592,54.32,24,8,2,1,39,1
02dc2f75-b60e-40ce-a545-73eca3283b36,43,F,Enterprise,739,160.96,25,10,0,8,84,0
58d4b989-4e2b-4c01-aa6c-a004525f3c6f,32,M,Enterprise,335,175.78,24,3,3,4,67,1
c3c943b1-2fbf-4388-880a-33ed8ac83474,47,F,Basic,989,150.05,11,3,3,7,27,1
63b455c4-a6f1-4651-b1bb-fc452fca8801,54,M,Premium,91,87.45,24,0,3,6,44,1
5dd6fb42-e61c-4f16-9972-641a842ed403,43,F,Premium,901,143.44,19,0,4,1,18,1
4be5b963-0e14-44ca-8e73-c81413385d54,69,F,Premium,706,122.27,7,6,0,9,50,1
b7e30432-24f3-4b84-8289-cb7adadd4d58,79,F,Enterprise,252,79.19,29,4,0,3,14,0
859d20ba-7a79-4908-ae05-d43e3e29e222,62,F,Basic,393,25.77,6,3,0,7,37,1
2c13924f-ebe2-4c8b-a2fb-a87c4a377be9,22,F,Basic,626,138.72,12,8,0,3,42,0
34d3924d-9ea2-48d1-a05b-724fd90c7ae5,25,M,Enterprise,871,90.4,14,7,5,2,50,0
9c82544f-d0d7-4801-99ad-382b541d8b38,31,F,Premium,452,43.39,27,10,3,3,78,1
56350781-f452-48b9-b85b-274b90c9fbca,50,F,Premium,665,125.75,7,0,1,8,9,0
677bc5a6-f59c-47de-be67-c2b3fba67ddf,76,F,Premium,535,114.65,15,9,0,2,37,0
96af407a-c989-4238-8884-323cda39c903,71,F,Premium,964,82.42,20,2,3,4,23,0
b19fe74b-9ab6-4387-bff8-0d1748e89719,76,M,Enterprise,914,102.41,19,1,3,1,31,0
b62e2838-2e1a-4e27-9964-4fe0c66c0981,58,F,Enterprise,353,69.28,30,1,5,4,64,1
b9969f9f-dfab-4798-ae12-70ae8f3a7676,22,M,Enterprise,278,199.16,25,5,3,8,22,1
fe7ab114-1f4b-42f4-89a7-29bef43201c1,19,M,Enterprise,1066,28.03,23,10,5,8,49,1
6366fa11-9b05-4a33-b522-2f92fe639029,43,M,Basic,847,174.04,9,1,5,3,42,1
cb9e0489-2360-4d3e-9544-7d9c648e6301,22,M,Enterprise,980,107.26,22,3,5,8,18,1
2b7f1ed6-5645-4cfe-96b0-41283a55122d,28,M,Enterprise,601,171.48,4,2,2,2,69,0
ae982c32-61c7-4a19-a0c0-59e2cdc61d01,66,M,Enterprise,374,33.97,9,2,3,6,23,1
65b18724-c571-489a-beac-af9d5cfbcd57,52,M,Premium,100,180.68,23,0,6,9,83,1
782a1b65-78bc-4cf4-95ce-13625e10703d,37,F,Basic,240,90.31,20,0,0,7,26,0
9a2ded10-725a-4ef4-86b0-29b9df962ed4,30,M,Basic,797,183.58,14,0,0,6,25,0
f78b40eb-de12-413e-b253-9fbc9ef59757,74,M,Enterprise,159,59.7,6,2,0,7,66,1
373287ad-20e6-4f26-b530-a56a33814e6f,58,M,Enterprise,699,78.08,7,8,3,7,16,1
a827163d-b0dd-4822-af02-035c706825ac,29,M,Premium,246,84.18,21,5,0,7,28,0
19bc5a7d-61f6-4a57-9161-16a765c65413,35,F,Basic,165,138.43,3,3,3,5,77,1
97e6dac7-8f43-4553-b6da-aadfe67269d7,68,M,Premium,238,148.26,4,9,2,7,87,0
f26e458d-31f7-4a39-91bc-b43bcd5ceb2e,58,F,Enterprise,302,79.77,16,1,2,1,78,0
27ede670-2ec2-4835-89e7-16d0eafa7d59,58,M,Enterprise,949,88.83,19,0,1,1,79,0
e04a7364-2cae-4efc-8c8e-851c323fbcc8,65,F,Basic,284,75.59,20,1,0,3,48,1
8bc7dc1e-59e1-451b-b774-def8a5e001bd,31,M,Basic,443,47.3,30,9,3,6,18,1
5ee780f0-c517-4141-9067-9447a34a9e22,80,F,Enterprise,111,113.76,27,4,6,1,30,0
971fb737-2622-438d-9e41-d163ae63e6d0,31,M,Enterprise,708,81.69,8,10,5,4,78,1
f2f7542a-8d5a-4ee2-98a1-fa57a0c884cb,58,M,Basic,688,53.04,28,7,0,4,7,0
d85394e6-7b44-46fa-a082-c5bcf23c17ca,26,M,Basic,319,188.89,19,8,6,4,31,1
a3481f4e-f6c4-4685-8310-38dabf9fea4e,37,M,Enterprise,902,150.5,7,3,3,3,78,1
85c28b71-8483-435a-8660-f4a2ae8297ea,79,M,Premium,614,123.76,28,7,0,6,51,1
761c8361-b66e-423e-b513-05e58ae675b4,50,F,Basic,994,99.45,27,7,0,7,55,0
bd615e23-38eb-4291-9c9a-1944d7d3c92d,27,M,Premium,644,127.13,13,7,2,8,37,1
1043f0ac-9d5e-4dcf-ab02-d46d0a106ca0,26,F,Basic,1014,32.95,5,3,0,1,65,0
368e5cf4-824b-4a67-b59a-79a5cdc268b9,77,F,Premium,796,108.46,24,5,3,8,40,0
73b8a8ca-30de-4c25-8d3b-f49cc5d4f32e,20,M,Premium,175,93.58,30,9,1,4,56,0
239a50ef-5e10-4268-82b6-ffb7516da23e,49,F,Enterprise,743,111.73,2,10,3,7,32,1
a2c81797-3449-457c-b164-7b803f7b62a4,41,M,Enterprise,100,185.86,22,10,1,5,78,1
a15caac1-732c-4213-abf8-3ec62fe1575a,56,M,Basic,331,65.77,4,1,5,7,51,1
7b56b3c4-b2f8-4202-8052-a828863397ff,30,F,Basic,194,113.34,27,6,2,5,65,0
1b332a68-c941-4497-82f9-a691d8c5bbc6,64,F,Enterprise,813,125.49,28,1,0,10,45,0
cf8d6879-ab27-42e5-8c9f-930d0deb5d94,77,F,Enterprise,580,154.77,10,0,1,8,1,1
61b592c9-edaa-46c3-9810-0b19b2e5b7a2,59,F,Enterprise,885,114.49,14,2,1,6,24,0
9174c2a4-3b2e-432c-a34f-2be0b2671c67,50,M,Premium,435,107.56,19,3,1,4,8,0
019b3041-13e0-4c3d-be90-a08ec8ba6137,75,F,Premium,422,66.68,21,9,0,3,11,0
8080240b-e933-4d68-b73a-3d7013a6c701,22,F,Basic,803,42.44,19,3,3,8,87,0
5cba6aaf-c263-4154-8efc-61d8d89f6ffa,66,M,Enterprise,49,30.99,19,0,0,4,67,0
175c00f7-870f-486e-a613-186349c7d9ee,79,F,Premium,799,128.54,16,5,4,7,44,1
21a6d9ec-b31f-48a4-b137-22665749e8a1,70,M,Premium,732,199.9,22,6,3,10,8,0
80a98279-75cf-40a9-92ed-4fb7692f3414,18,F,Enterprise,706,165.13,13,2,0,10,16,0
7c3838a4-33f2-40a8-9454-7fb099fe1dec,66,M,Premium,602,191.19,15,9,5,8,66,1
17db4e0d-969d-42ac-9876-517307f01365,58,F,Basic,414,20.56,21,5,6,1,42,1
168edb2d-de42-460d-a0d9-e2e7e81dece2,43,M,Premium,508,129.22,14,7,5,2,50,1
ad9a633e-920d-47f8-871a-0beef43c878b,73,M,Basic,429,148.15,16,1,2,9,60,1
d83a8cb0-5ad2-40f8-91f2-0891423adbca,48,M,Basic,943,191.91,7,2,6,2,14,1
7f64f9a0-868e-42bb-b2dd-8e6910ff2651,77,F,Premium,89,48.84,25,4,1,5,86,1
9382b40e-5e92-4279-a941-1b480852f7aa,77,F,Basic,282,139.79,26,5,6,4,74,1
d68f2882-d4aa-4d6c-8abb-7822052480a2,42,F,Enterprise,162,135.92,21,8,6,7,30,1
3e3f2b25-4ec8-4699-ac84-3e11fa8a1a65,25,M,Premium,266,72.38,24,9,1,2,74,1
61eaeec3-4f77-4b29-8b6d-900df1775e82,54,M,Premium,671,191.73,2,9,4,4,50,0
f708d446-647c-45fc-ab3e-e9d9986fdcf1,69,M,Enterprise,684,158.83,22,9,4,4,14,1
d4fea3d3-c203-46a0-a765-31860ae7a327,70,F,Basic,973,76.87,16,10,3,3,77,1
5f622c97-ea5d-4483-baed-26eade8c00df,37,M,Premium,100,127.8,28,9,3,4,64,1
bf6688e3-26a9-421b-b0bb-372108c25370,69,F,Basic,801,30.59,27,3,6,4,90,1
82dd6351-383d-47e0-bd76-b7a4ed8609f2,64,F,Premium,396,174.22,27,10,6,3,3,1
3a000ae6-2b6c-4e31-8f22-d1d314ef6353,48,F,Premium,721,96.04,13,1,4,5,37,1
60e5fdad-02e8-46ef-9c6f-c55a7c004b1f,53,F,Basic,429,146.2,5,5,6,10,7,0
55c3907a-f990-43f5-924b-45a680e0a15b,28,M,Premium,652,102.36,23,7,2,3,27,1
84306f79-e0cc-458f-9653-ff5a5f281a25,18,F,Enterprise,430,152.36,28,9,0,3,49,0
8b1cbc2e-2872-49d9-b6be-654478de4756,28,M,Basic,904,142.3,12,7,1,1,16,0
65d6afd9-f202-4e06-9a79-7fb178015ac1,80,M,Enterprise,723,126.81,24,6,1,1,16,1
3d724448-f0dc-4cdb-95e9-b44f05e5ae7a,56,M,Enterprise,1030,74.48,24,6,6,2,60,1
ff455f10-d1ee-46ff-b9ee-7c73b690ac6c,59,F,Premium,812,69.54,1,1,0,2,16,0
78a08375-76aa-4450-8e99-819bc273b5b8,55,F,Premium,1073,60.49,23,1,6,10,24,1
d14deed7-43a7-4238-a953-e3ceb153ec5b,26,M,Premium,918,73.71,3,8,1,7,90,1
9be32241-7301-4c8e-965a-c2edc36435f6,71,M,Basic,1030,31.51,22,1,1,10,89,1
9abaafcc-cafc-46e3-9bf0-fb2ffd047bdc,25,M,Basic,945,164.09,19,3,5,3,12,1
480671a7-0d02-401f-9af4-007fa2faf649,25,F,Premium,101,35.23,18,2,3,1,32,1
2278dbdb-38f5-4547-970b-c6e6f87228ef,36,F,Basic,1093,182.83,19,7,5,6,67,0
9494239d-ca34-466b-a88a-36021b50f55b,50,M,Enterprise,751,129.11,4,10,6,1,31,1
a135b572-188f-459d-860c-3dfc9f842408,71,M,Basic,320,73.95,20,8,1,10,46,1
09cfa63d-c98b-4d3d-b49c-fe66a4205456,34,F,Premium,894,33.38,21,2,3,8,11,0
273c0716-1894-48ec-b223-2e7f230f4ffd,27,M,Basic,901,189.24,21,4,5,4,48,1
4bfaf984-62e0-4f9f-b12f-0f689b71a8d7,44,M,Premium,1077,128.89,26,6,3,1,78,1
59ad08c3-caca-43dc-83d3-157efe330951,25,F,Basic,583,42.43,11,10,0,6,43,0
71198335-e5a8-48a5-9d71-7a2df0c63da5,32,F,Basic,329,176.39,4,6,1,7,14,0
bfd8d68d-f08e-49d7-9e7d-e7f18b90e600,64,F,Enterprise,282,51.63,27,7,0,9,45,0
74443d77-fed8-4da0-9642-0190b07a4492,56,M,Basic,607,119.28,6,5,6,7,24,1
69e7a3ab-f408-47bd-8ff0-bac7ca949d41,26,F,Basic,854,105.84,22,8,5,3,85,1
6a1776f2-73d4-4fe3-9212-50d305f92c9f,35,M,Enterprise,805,122.16,21,5,5,4,87,1
0d3f0dc4-c2f9-46b8-b520-28dc1cd8d9fc,40,F,Enterprise,967,52.96,10,4,3,9,30,1
eb330182-3899-403e-95aa-502866804695,44,F,Basic,208,190.54,21,1,0,4,12,1
1b2414b2-1046-45d5-89eb-32d9f950c562,36,F,Basic,147,35.23,14,10,4,3,62,1
f2ea6820-868c-42f8-9de1-8bfa977cfe40,57,M,Enterprise,285,92.98,1,6,5,9,45,1
e10d0b6a-1b85-40ac-b698-7dd29c334528,79,M,Enterprise,116,129.33,30,8,1,3,10,0
2e5ae4d3-4d16-4bda-a4e4-cd5530535dbf,78,M,Premium,303,112.46,16,6,1,6,15,0
8d2784ce-dec8-4dcc-8f9f-f04e746c24ac,72,M,Premium,541,169.71,10,7,2,5,28,1
5fb6245f-23d1-4194-acda-629c255e97a3,37,M,Premium,836,59.14,29,9,6,8,8,1
b8c4226a-91c3-4a72-87bf-5ad836537c51,40,M,Basic,972,79.14,12,2,3,6,2,1
dcedd1f2-77d7-433e-b7b9-b1942a1c120e,51,M,Premium,1037,55.56,4,7,0,3,85,1
3a81a6de-50cd-4927-b7f1-9eba0627250d,37,F,Premium,993,91.16,29,2,4,5,14,0
44bf79cd-a8ec-44a2-8064-1017d22f1e8d,40,F,Basic,929,49.13,12,3,0,4,37,1
e69646d5-e92e-4b2e-91e2-163f5a8def75,39,M,Basic,838,95.79,22,3,3,5,16,1
99eda10e-2049-462c-84a7-9f73724e9fa2,63,M,Premium,1044,163.97,25,6,4,7,17,1
36934284-3bbf-47b0-99af-27a65ce003c7,26,M,Premium,250,162.69,17,0,6,4,7,1
1f6058b5-6b88-44b0-bff8-f56ca48a47ff,56,M,Premium,730,97.34,16,4,2,8,11,0
fcbe4523-bb02-41e6-98e6-75025f91a876,64,M,Basic,537,131.17,9,1,6,5,90,1
bedb84ba-b198-4864-9a9d-7e716ee391cb,63,M,Enterprise,908,55.71,24,8,4,3,25,0
98f11c67-cb9a-46c1-ba40-4d91ad946920,26,F,Basic,334,61.29,9,3,1,7,3,0
2372af94-e84e-4535-8c91-39cdc9c25a74,42,F,Enterprise,216,175.58,10,10,1,4,44,1
97aff40f-d1fc-4bad-9015-5dc82e114e28,59,M,Premium,155,111.78,4,4,2,5,45,0
b0acb39a-3ff1-40b2-96a4-17cd1ffc9a6d,21,M,Basic,535,77.57,1,0,5,6,28,1
06f57897-3fbd-4477-b67c-051a7e91a2f1,24,F,Basic,603,183.53,9,7,2,6,39,1
7f1b5220-12c1-4126-8965-e00fd1910f93,67,M,Premium,57,142.93,12,5,5,10,68,1
bdbe6897-2013-45a2-9c95-f95433380285,31,F,Basic,517,137.04,29,1,1,10,16,1
284218bc-4f32-45f7-b504-119238b2aca5,46,M,Basic,420,54.73,18,9,2,5,61,0
721d324a-98da-40b3-9125-6d3a05a2f332,27,M,Basic,443,116.04,7,6,4,5,72,0
ffdbc7f3-cda1-444b-8347-91e88f84c3c8,63,M,Premium,779,100.73,3,7,3,9,65,0
661784b4-8119-406c-8319-403f6bd9faaa,62,M,Premium,371,127.85,2,9,0,4,51,1
ec325d1e-bb24-49d8-8882-1d4725738424,28,F,Enterprise,1081,194.88,13,8,6,7,52,1
